weight logl sigma l k
1.315965436968905419e-308 -6.790440624365614894e+02 1.191996501085459403e-01 5.187724209869484238e-01 5.634037484503343629e-01
5.300483079789437213e-305 -6.707420797629015397e+02 3.689516126074604552e-01 4.113240389388876928e-01 9.943232427989950883e-01
6.457485184389232148e-303 -6.659384675887888534e+02 2.258304228701220051e-01 4.752023095363396843e-01 7.991863043361104868e-01
7.008447023400985056e-300 -6.589478361222803642e+02 2.068467497627074492e-01 9.928206950034093037e-01 2.706054377634852237e-01
1.287524757230393161e-299 -6.583386455861841569e+02 3.002638643655867190e-01 7.958252457923988832e-01 1.239667427847507275e-01
1.358692550465158386e-295 -6.490735039191026772e+02 3.516501011312074265e-01 9.906982503559358388e-01 9.633580003774788736e-01
1.494811166274347606e-293 -6.443718567218270437e+02 1.471834570480481386e-01 2.816144099423293357e-01 4.043815704995221694e-01
1.553881992237916808e-293 -6.443321002995163553e+02 1.683130997648483174e-01 9.162456645267439415e-01 3.511509519715398930e-01
1.950306770056264212e-291 -6.394986997463394118e+02 1.358283794806421918e-01 1.295961978262083480e-01 4.423560508312993633e-01
3.265150673797709598e-284 -6.228642848637206271e+02 2.146703409934427320e-01 5.705607382780686354e-01 7.698841921015658896e-01
4.831961161864903772e-283 -6.201687532576604553e+02 3.484171713503609880e-01 7.906766339140151034e-01 7.331060264623701084e-02
3.829682956915738437e-279 -6.111898832876978531e+02 9.626455137956269059e-02 2.727699301697483758e-02 7.005857084769233634e-01
5.488248220584568294e-278 -6.085264710964977439e+02 2.141408049997807206e-01 5.749857362117427595e-01 7.647621937028873385e-01
1.456333174611454928e-275 -6.029444031843008815e+02 3.429060142954950541e-01 3.206189023798804438e-01 8.770592245390951280e-02
2.106172803312144481e-273 -5.979692822874262674e+02 2.522714253327625888e-01 4.546059607083901000e-01 2.148910430482032785e-01
4.591033337378103833e-272 -5.948864645309286061e+02 3.067953606489948193e-01 5.288356216805900623e-01 8.852497457483240462e-01
3.811603941280452101e-270 -5.904663493891305279e+02 3.101633926209423908e-01 6.534793810793753099e-01 8.877435586073743057e-01
5.157337507104491505e-270 -5.901629790123133716e+02 2.732247960342041315e-01 8.666757209797795181e-01 1.868391137034968175e-01
5.647292857476410834e-269 -5.877686380885861581e+02 3.802414826463245134e-01 5.774074571930986055e-01 4.763334151185827370e-02
1.987154528961047982e-268 -5.865095255551252649e+02 2.618460204258699076e-01 9.639988762196372019e-02 1.944441718385564455e-01
5.322480124452265841e-268 -5.855232899021283401e+02 1.908851690403308154e-01 2.390976139897947883e-01 3.216213860854364448e-01
1.701229986671392596e-266 -5.820577075886502598e+02 3.809940033339681564e-01 3.660158386619508653e-01 4.941332043730672918e-02
7.245775081339366891e-266 -5.806076405480664562e+02 1.603859250876065179e-01 2.538564292349502205e-01 6.657672055900756281e-01
8.553232143841812600e-266 -5.804407498596349342e+02 3.676520388380934978e-01 4.118336458944754641e-01 6.645856300189856292e-02
4.006142273191410018e-265 -5.788956452550360154e+02 3.030119252972656163e-01 2.012355786899673316e-01 8.742948676722706036e-01
1.527020488747343233e-261 -5.706488151909044291e+02 1.548018874333964012e-01 9.554975264856381267e-01 6.503530457420625410e-01
2.087440086192222952e-259 -5.657300249726042694e+02 2.259093155315277102e-01 8.344758034985384487e-01 2.665999225212049017e-01
1.058435748681778287e-255 -5.571978309673312424e+02 3.095583033724170763e-01 8.180214894596982145e-01 8.737051574183235525e-01
3.611628586714844334e-254 -5.536668791810704988e+02 3.676799685248093308e-01 3.938049785438266781e-01 9.405211471387223687e-01
3.297625956478951553e-253 -5.514542500882984086e+02 3.994307912782415482e-01 3.093861478050615732e-01 4.265274629208914980e-02
2.329432074753498775e-252 -5.494982433046255892e+02 1.422230946830917997e-01 9.821059629386300616e-01 6.076450742240069314e-01
2.946562405385351614e-252 -5.492622285931839770e+02 2.985736432942407426e-01 3.625468550890935671e-01 1.674419130863231686e-01
8.748879213740928099e-251 -5.458703571024504981e+02 2.975121706050111170e-01 8.911585070323505553e-01 8.544743197497033371e-01
2.507172309300473942e-249 -5.425139569706826705e+02 3.172916153701899056e-01 1.483181220282197010e-01 1.458904559615002983e-01
8.686486143686827392e-249 -5.412703440175739615e+02 3.069303040400053195e-01 5.522939592909485995e-01 1.597598989877920816e-01
5.972778587514627979e-247 -5.370387300886092135e+02 1.747632443329353302e-01 8.753529216060226270e-01 6.789858584177770329e-01
1.702402762477263151e-246 -5.359903165969277552e+02 1.755296698277285516e-01 1.843793695831890123e-01 3.687051070480281689e-01
8.556693222704731070e-246 -5.343746434300278452e+02 2.640029909210999115e-01 5.491940325560030756e-01 2.202529303239326719e-01
6.724853298886111354e-245 -5.323119620358354496e+02 3.446244858930402888e-01 1.586826096962881127e-01 9.042868801612055085e-01
1.701081659462007282e-244 -5.313829227347995356e+02 2.645305169490461683e-01 1.278677416083549012e-01 8.084127274227022042e-01
1.423502770838075523e-243 -5.292574813865744545e+02 3.693555408534593409e-01 6.907439418781946561e-02 1.925237106753829863e-02
1.888186759308658762e-242 -5.266713998858547257e+02 2.808172114505944617e-01 5.568007612741971979e-01 8.264181128224513673e-01
1.112994703792689854e-239 -5.202912072750441439e+02 3.461818725836292021e-01 3.129570286436246240e-01 9.004871766199638028e-01
7.082426982342545415e-237 -5.138344747597597006e+02 2.633368618727486288e-01 2.649101271737031027e-01 7.997093197079976346e-01
1.625862772521070485e-236 -5.130024676980264076e+02 1.376089210004254326e-01 3.381706217761890620e-01 5.109902931708366625e-01
2.462977041984600001e-235 -5.102835504189172298e+02 2.766888588551583705e-01 7.768826889775302114e-01 2.120462278553095770e-01
1.844525875764519326e-234 -5.082691138572962473e+02 1.378781459106700469e-01 3.031244786611635433e-01 5.156748216792109707e-01
2.323883497327753753e-234 -5.080370964163633971e+02 2.856718615109208326e-01 2.705991205074997907e-01 8.248946083635364523e-01
9.717892718761529705e-233 -5.043027822343779007e+02 4.166389603841650358e-01 6.348128583180164819e-01 4.874825202306254379e-02
6.295522588894905461e-227 -4.909204017923455012e+02 4.454783435077018794e-01 3.950830412045887030e-01 9.897962035954981364e-01
1.184100525202727672e-226 -4.902876719440058650e+02 1.414251362780001298e-01 2.297068320347582793e-01 5.617817096306547686e-01
2.432298229014245782e-226 -4.895668187962588718e+02 3.537242257776229692e-01 6.257746526503683571e-01 1.261496678189281129e-01
3.934401967145091448e-226 -4.890848964874408011e+02 2.537094266791684039e-01 9.613214969851078262e-01 2.519522348547666990e-01
3.368763284871580438e-224 -4.846339394946897983e+02 1.988357114921758262e-01 7.152255190023113496e-01 7.008302163868160850e-01
7.222940299266010153e-224 -4.838702230802491613e+02 2.291902678226110934e-01 3.908627173895095064e-01 2.900595957649840795e-01
1.455228246876923569e-223 -4.831687373418980087e+02 4.425632243582402481e-01 4.708505310962833867e-01 3.399523801745796270e-02
1.595565901632781319e-223 -4.830756716303512803e+02 3.182519433750967686e-01 6.314344231336348479e-01 1.707928036318271392e-01
1.233069750721506596e-221 -4.787272231224258121e+02 3.366468894041984017e-01 5.210523325625902036e-01 8.702990942785568951e-01
4.351405791179656955e-219 -4.728600607656696866e+02 2.128178391133708214e-01 8.365810133141393656e-02 2.977666610697551342e-01
2.784951254377799905e-218 -4.710027442656444236e+02 4.514481024256500330e-01 9.817547478250775450e-01 9.832312036709172087e-01
4.581246641581016243e-216 -4.658988332963925814e+02 4.077054112817419806e-01 3.449089657715510571e-01 9.373838138516399354e-01
7.251214456682556858e-215 -4.631360503908672399e+02 1.775907004174539505e-01 3.745039977484002636e-01 3.911901532620049027e-01
7.893747656877720912e-215 -4.630501483466879336e+02 4.791693500613508627e-01 9.488835979903300633e-01 1.084922803095300647e-02
2.076178559605019397e-213 -4.597795201980085267e+02 2.350610224479421362e-01 9.177158172612538412e-01 7.427387785749441917e-01
3.078011308057258010e-213 -4.593847654617411536e+02 1.528142084951219504e-01 8.531185224176234261e-01 5.943155442638486941e-01
4.468629945152828320e-213 -4.590109673093048741e+02 1.679831500723149018e-01 6.253606027738667361e-01 6.355344579637123292e-01
1.243991330845121790e-212 -4.579861390524711169e+02 3.787219624151976216e-01 3.513027291530513851e-01 1.149532647540361108e-01
7.684608152109667486e-212 -4.561642446909642103e+02 2.992958545280443028e-01 6.449018046376002733e-01 2.059440916591017690e-01
4.967463677295415664e-211 -4.542969696016480157e+02 2.845618244413486986e-01 6.550691321691274327e-01 2.250631892625181152e-01
1.068485718486361396e-210 -4.535300514622603032e+02 4.439434299376057158e-01 3.505236616269997718e-01 9.649406890823515326e-01
5.468076256896949698e-210 -4.518963670272063382e+02 4.610212423707658047e-01 3.761621116848352653e-01 9.798470105810347386e-01
1.595520648993603243e-209 -4.508245086903348238e+02 1.546819319669733295e-01 2.703398874976256083e-01 5.954653343744298333e-01
4.900437461372699799e-206 -4.427936290410627862e+02 4.666268716987833631e-01 4.929462230404476619e-01 9.788530052531804193e-01
3.922330820664400443e-205 -4.407126823528236628e+02 5.058239567951549054e-01 7.747788620811318916e-01 2.053074877193639125e-03
7.304137256375019551e-205 -4.400899274919692061e+02 4.332876327126575777e-01 5.033826668115642944e-01 9.463616631987183947e-01
7.314367855086866290e-205 -4.400875278139167222e+02 2.711074207355064214e-01 8.474070260898697304e-01 7.791703323921330693e-01
1.433562329364099834e-202 -4.348084506621063383e+02 2.864300172452540760e-01 6.901740847030224391e-01 2.313896776625048446e-01
4.081363712722887302e-202 -4.337611819721656730e+02 4.477556074932493857e-01 4.551203029444034209e-01 6.039635225762196580e-02
4.997862973107206098e-201 -4.312550176393634729e+02 4.220822990073358483e-01 9.230994393969383927e-01 9.303250487110820144e-01
3.016043614649515380e-200 -4.294564970509294426e+02 3.440805382644761545e-01 2.401408586101839715e-01 1.673957951910439723e-01
2.736213031599501541e-199 -4.272502830099112998e+02 2.028690391936348592e-01 1.912644791353318441e-01 6.847481374254899000e-01
5.725437752045002840e-199 -4.265109388593107838e+02 4.817382797393394700e-01 5.847518469322818824e-01 3.412542977256449728e-02
1.387740685987075037e-197 -4.233220106641063012e+02 4.583605290704114710e-01 8.003704476540307589e-01 5.759803371261396077e-02
1.301540885680206965e-195 -4.187799686378559727e+02 4.208034883956269789e-01 6.352452075424839251e-01 9.570528423662838513e-02
1.375469263603195087e-195 -4.187237225415756257e+02 5.131248444037799228e-01 8.731175622141515991e-01 1.242737771848956285e-02
1.220858798634280947e-194 -4.165393778596898642e+02 2.685975404223298613e-01 1.815521311057426423e-01 7.658673325761281570e-01
6.199788640804814248e-193 -4.126108321098257647e+02 3.480397922319253823e-01 3.710031098019914708e-01 8.484752520088459926e-01
7.547595451473397278e-193 -4.124131182818171055e+02 1.561466860083229324e-01 5.454437434936698637e-01 5.712796828392525672e-01
9.600914694184819727e-193 -4.121714889365238150e+02 3.272444010778939871e-01 6.765341875958286177e-02 8.887095374649487400e-01
7.980854830775665739e-192 -4.100527166907331775e+02 4.937784340516254700e-01 9.394648209961143914e-01 9.789366330584894360e-01
9.182321010700008928e-192 -4.099114822120238841e+02 3.122980464391007516e-01 1.707737791070624844e-01 8.107014339941831516e-01
1.321596084271773615e-191 -4.095463369642041016e+02 4.729461686895392036e-01 8.287738351124219749e-01 5.426239419431311273e-02
1.351768629001016148e-190 -4.072201782015405342e+02 3.499276741543709823e-01 5.739369943199180701e-01 8.473929242910220871e-01
1.602438271378734895e-189 -4.047464805502564786e+02 1.702202185728850514e-01 1.146502904145575430e-01 6.159459408555171267e-01
3.430160574843549246e-189 -4.039843998642214729e+02 4.213849989856039979e-01 6.552272409424230171e-01 9.121960960200506952e-01
1.749650593285638072e-186 -3.977488355531237403e+02 4.732284568408416936e-01 8.254850150885756355e-01 9.525226789085522450e-01
1.950069202560159115e-186 -3.976393867997062443e+02 3.591361360330109775e-01 2.761885981866617490e-01 1.689736848415006598e-01
2.118357598163411991e-186 -3.975556105895570909e+02 4.292737502732744126e-01 6.661222069530207124e-01 1.017382318275084074e-01
3.208659745761885842e-186 -3.971393983348751817e+02 5.072517438509521748e-01 6.408031426277860376e-01 9.799059756707033664e-01
7.331647347188445088e-186 -3.963120514290886831e+02 3.975590223510749865e-01 7.531799251658695127e-01 8.858750932296957092e-01
2.827081194796040888e-185 -3.949614217676644330e+02 1.785086718020074681e-01 2.265971343866802767e-01 6.272631348081753044e-01
3.950985750623391231e-185 -3.946257014622518682e+02 4.505855167554824181e-01 7.200958432635656825e-01 9.312119395074913708e-01
5.529909002992599009e-185 -3.942884952069067594e+02 4.175528576004535752e-01 8.214910735830371902e-01 1.146433447161712138e-01
4.157949335834771066e-182 -3.876648892835507922e+02 1.596982811629941157e-01 2.898225868472265043e-01 4.921279561528392188e-01
2.559519308340725197e-181 -3.858465067244933380e+02 3.199411238754050757e-01 7.351464128543993004e-01 8.061291412626697683e-01
6.158139595694524491e-179 -3.803623812909421531e+02 5.540618855449541691e-01 5.089647918384797576e-01 1.170031124961978808e-02
1.810801356860885594e-177 -3.769802163373030908e+02 4.374340804433934915e-01 3.056546548748502179e-01 1.087262554409605952e-01
1.872283810575472081e-177 -3.769458268484207792e+02 1.709474125393305455e-01 9.358761713033137974e-01 4.524836296528196300e-01
2.118865232314287058e-177 -3.768211051455974712e+02 4.599628304883611740e-01 9.190672304447450314e-01 8.959939825738405528e-02
2.791935453184690757e-177 -3.765442507570521684e+02 1.654226687264110929e-01 8.626541867418678899e-01 4.736366160867430120e-01
2.874970511967027558e-177 -3.765139434057086305e+02 2.803460170582211530e-01 7.572810816773978271e-01 7.601587844773263214e-01
1.312500272368880457e-176 -3.749944668072013769e+02 4.994423306404889296e-01 4.594970472047332777e-01 9.558218833719318575e-01
2.484316200897290745e-176 -3.743554032791870441e+02 3.335744173536573376e-01 7.609382276084485364e-01 2.083340220347386085e-01
7.513937398113658797e-176 -3.732476411144533586e+02 2.079050308958223514e-01 8.167670601179906065e-01 3.704520898058655254e-01
1.241739678400807256e-175 -3.727443022743788106e+02 4.133720009668790940e-01 6.107973113160536371e-02 3.523108728406920687e-02
6.168221196735014010e-175 -3.711404051396052637e+02 3.860858274488400133e-01 4.010960659878761714e-01 1.587527810178011034e-01
9.510021802764713323e-174 -3.684038843750468004e+02 4.354167445927913382e-01 2.143228600300389752e-01 1.165984718216844795e-01
4.604584130010277912e-173 -3.668255930939510563e+02 4.572283668548161595e-01 4.436522025487502630e-01 9.940761966484090717e-02
1.086927797645336003e-172 -3.659657051758043735e+02 5.802519007442532573e-01 4.996956806399599493e-01 6.112129210266603607e-03
4.121414560976413715e-172 -3.646318639137514310e+02 1.016714797889765043e-01 5.566758376021496701e-03 2.450033783734663073e-01
5.807064131699626575e-172 -3.642879852280382238e+02 4.768901721039445762e-01 3.278717904161104757e-01 9.297486367135670005e-01
2.487248517515553507e-171 -3.628322981787803201e+02 4.715939504439272678e-01 4.974639470844114397e-01 9.244922101565250516e-01
5.353988705827568980e-171 -3.620646334296210966e+02 4.780012450593099649e-01 4.149380497272288082e-01 8.625986063245028035e-02
8.958091491212935924e-171 -3.615489180641483244e+02 3.509262190883148946e-01 2.682881880345826531e-01 1.982382230702446346e-01
1.901380102090662919e-170 -3.607953101802247602e+02 3.318422148221193968e-01 3.838658390168058210e-01 8.039388989048164014e-01
2.266588581852395976e-169 -3.583160292055080163e+02 5.954000121400508938e-01 3.131171811653795656e-01 3.276702715124590881e-03
2.427008740510466981e-169 -3.582466455511438426e+02 5.859156420770550433e-01 1.220232471467999069e-01 8.384451355376132398e-03
2.513657372401977739e-169 -3.582105662661932115e+02 4.249421426284366587e-01 7.135402524143406033e-01 8.839258224728799851e-01
2.921367074155790414e-169 -3.580592533964451150e+02 3.041305230131714499e-01 5.848704906798809500e-01 7.754087802182785261e-01
2.945943125654667945e-169 -3.580498760670079719e+02 4.553470629534485115e-01 9.796250570644493560e-01 9.081062330817544215e-01
4.357057370867031114e-169 -3.576575081646812464e+02 4.859014464489004315e-01 9.764722394135048056e-01 8.361065756748375932e-02
5.416502697713154375e-168 -3.551362696377937596e+02 5.837263108254282518e-01 8.181986411164213768e-01 1.449309065959925036e-02
9.675822692430676983e-168 -3.545550897181416303e+02 5.958147572886215437e-01 5.592849463409720334e-01 6.880615694133007665e-03
4.194479457519301656e-167 -3.530873656474457221e+02 5.830869784913522702e-01 1.361846142631227830e-01 9.962626224855738455e-01
5.095540785250937080e-167 -3.528917690918326571e+02 3.658154548292031905e-01 7.735877106630849598e-01 8.302734405816742935e-01
7.927108652384435842e-167 -3.524488465328756774e+02 3.423519102345699006e-01 6.019600346563890314e-01 2.121056271491175149e-01
5.849574836800878767e-166 -3.504491808191310156e+02 1.744920253086810202e-01 2.323427919571374733e-02 1.779941665789960270e-01
