weight logl sigma l k
1.553881992237916808e-293 -6.443321002995163553e+02 1.683130997648483174e-01 1.832491329053488016e+01 -2.976980960569202139e-01
1.950306770056264212e-291 -6.394986997463394118e+02 1.358283794806421918e-01 2.591923956524166961e+00 -1.152878983374012734e-01
3.265150673797709598e-284 -6.228642848637206271e+02 2.146703409934427320e-01 1.141121476556137182e+01 5.397683842031317791e-01
4.831961161864903772e-283 -6.201687532576604553e+02 3.484171713503609880e-01 1.581353267828030162e+01 -8.533787947075259783e-01
3.829682956915738437e-279 -6.111898832876978531e+02 9.626455137956269059e-02 5.455398603394967516e-01 4.011714169538467267e-01
5.488248220584568294e-278 -6.085264710964977439e+02 2.141408049997807206e-01 1.149971472423485608e+01 5.295243874057746769e-01
1.456333174611454928e-275 -6.029444031843008815e+02 3.429060142954950541e-01 6.412378047597608877e+00 -8.245881550921809744e-01
2.106172803312144481e-273 -5.979692822874262674e+02 2.522714253327625888e-01 9.092119214167801999e+00 -5.702179139035934430e-01
4.591033337378103833e-272 -5.948864645309286061e+02 3.067953606489948193e-01 1.057671243361180125e+01 7.704994914966480923e-01
3.811603941280452101e-270 -5.904663493891305279e+02 3.101633926209423908e-01 1.306958762158750531e+01 7.754871172147486114e-01
5.157337507104491505e-270 -5.901629790123133716e+02 2.732247960342041315e-01 1.733351441959559125e+01 -6.263217725930063651e-01
5.647292857476410834e-269 -5.877686380885861581e+02 3.802414826463245134e-01 1.154814914386197167e+01 -9.047333169762834526e-01
1.987154528961047982e-268 -5.865095255551252649e+02 2.618460204258699076e-01 1.927997752439274404e+00 -6.111116563228871090e-01
5.322480124452265841e-268 -5.855232899021283401e+02 1.908851690403308154e-01 4.781952279795895322e+00 -3.567572278291271104e-01
1.701229986671392596e-266 -5.820577075886502598e+02 3.809940033339681564e-01 7.320316773239017749e+00 -9.011733591253865416e-01
7.245775081339366891e-266 -5.806076405480664562e+02 1.603859250876065179e-01 5.077128584699003966e+00 3.315344111801512561e-01
8.553232143841812600e-266 -5.804407498596349342e+02 3.676520388380934978e-01 8.236672917889508838e+00 -8.670828739962028742e-01
4.006142273191410018e-265 -5.788956452550360154e+02 3.030119252972656163e-01 4.024711573799346631e+00 7.485897353445412072e-01
1.527020488747343233e-261 -5.706488151909044291e+02 1.548018874333964012e-01 1.910995052971276209e+01 3.007060914841250820e-01
2.087440086192222952e-259 -5.657300249726042694e+02 2.259093155315277102e-01 1.668951606997076809e+01 -4.668001549575901965e-01
1.058435748681778287e-255 -5.571978309673312424e+02 3.095583033724170763e-01 1.636042978919396518e+01 7.474103148366471050e-01
3.611628586714844334e-254 -5.536668791810704988e+02 3.676799685248093308e-01 7.876099570876533562e+00 8.810422942774447375e-01
3.297625956478951553e-253 -5.514542500882984086e+02 3.994307912782415482e-01 6.187722956101231020e+00 -9.146945074158217004e-01
2.329432074753498775e-252 -5.494982433046255892e+02 1.422230946830917997e-01 1.964211925877260256e+01 2.152901484480138627e-01
2.946562405385351614e-252 -5.492622285931839770e+02 2.985736432942407426e-01 7.250937101781871341e+00 -6.651161738273536628e-01
8.748879213740928099e-251 -5.458703571024504981e+02 2.975121706050111170e-01 1.782317014064701155e+01 7.089486394994066742e-01
2.507172309300473942e-249 -5.425139569706826705e+02 3.172916153701899056e-01 2.966362440564394021e+00 -7.082190880769994035e-01
8.686486143686827392e-249 -5.412703440175739615e+02 3.069303040400053195e-01 1.104587918581897199e+01 -6.804802020244158367e-01
5.972778587514627979e-247 -5.370387300886092135e+02 1.747632443329353302e-01 1.750705843212045210e+01 3.579717168355540657e-01
1.702402762477263151e-246 -5.359903165969277552e+02 1.755296698277285516e-01 3.687587391663780245e+00 -2.625897859039436621e-01
8.556693222704731070e-246 -5.343746434300278452e+02 2.640029909210999115e-01 1.098388065112006196e+01 -5.594941393521346562e-01
6.724853298886111354e-245 -5.323119620358354496e+02 3.446244858930402888e-01 3.173652193925762255e+00 8.085737603224110170e-01
1.701081659462007282e-244 -5.313829227347995356e+02 2.645305169490461683e-01 2.557354832167098024e+00 6.168254548454044084e-01
1.423502770838075523e-243 -5.292574813865744545e+02 3.693555408534593409e-01 1.381487883756389312e+00 -9.614952578649234027e-01
1.888186759308658762e-242 -5.266713998858547257e+02 2.808172114505944617e-01 1.113601522548394485e+01 6.528362256449027345e-01
1.112994703792689854e-239 -5.202912072750441439e+02 3.461818725836292021e-01 6.259140572872492925e+00 8.009743532399276056e-01
7.082426982342545415e-237 -5.138344747597597006e+02 2.633368618727486288e-01 5.298202543474062054e+00 5.994186394159952691e-01
1.625862772521070485e-236 -5.130024676980264076e+02 1.376089210004254326e-01 6.763412435523781241e+00 2.198058634167332492e-02
2.462977041984600001e-235 -5.102835504189172298e+02 2.766888588551583705e-01 1.553765377955060423e+01 -5.759075442893808461e-01
1.844525875764519326e-234 -5.082691138572962473e+02 1.378781459106700469e-01 6.062489573223270867e+00 3.134964335842194139e-02
2.323883497327753753e-234 -5.080370964163633971e+02 2.856718615109208326e-01 5.411982410149995815e+00 6.497892167270729047e-01
9.717892718761529705e-233 -5.043027822343779007e+02 4.166389603841650358e-01 1.269625716636032919e+01 -9.025034959538749124e-01
6.295522588894905461e-227 -4.909204017923455012e+02 4.454783435077018794e-01 7.901660824091774060e+00 9.795924071909962727e-01
1.184100525202727672e-226 -4.902876719440058650e+02 1.414251362780001298e-01 4.594136640695165141e+00 1.235634192613095372e-01
2.432298229014245782e-226 -4.895668187962588718e+02 3.537242257776229692e-01 1.251549305300736670e+01 -7.477006643621437743e-01
3.934401967145091448e-226 -4.890848964874408011e+02 2.537094266791684039e-01 1.922642993970215741e+01 -4.960955302904666020e-01
3.368763284871580438e-224 -4.846339394946897983e+02 1.988357114921758262e-01 1.430451038004622788e+01 4.016604327736321700e-01
7.222940299266010153e-224 -4.838702230802491613e+02 2.291902678226110934e-01 7.817254347790189684e+00 -4.198808084700318410e-01
1.455228246876923569e-223 -4.831687373418980087e+02 4.425632243582402481e-01 9.417010621925667735e+00 -9.320095239650840746e-01
1.595565901632781319e-223 -4.830756716303512803e+02 3.182519433750967686e-01 1.262868846267269696e+01 -6.584143927363457216e-01
1.233069750721506596e-221 -4.787272231224258121e+02 3.366468894041984017e-01 1.042104665125180318e+01 7.405981885571137902e-01
4.351405791179656955e-219 -4.728600607656696866e+02 2.128178391133708214e-01 1.673162026628278731e+00 -4.044666778604897317e-01
2.784951254377799905e-218 -4.710027442656444236e+02 4.514481024256500330e-01 1.963509495650155046e+01 9.664624073418344175e-01
4.581246641581016243e-216 -4.658988332963925814e+02 4.077054112817419806e-01 6.898179315431020697e+00 8.747676277032798708e-01
7.251214456682556858e-215 -4.631360503908672399e+02 1.775907004174539505e-01 7.490079954968004827e+00 -2.176196934759901946e-01
7.893747656877720912e-215 -4.630501483466879336e+02 4.791693500613508627e-01 1.897767195980659949e+01 -9.783015439380939871e-01
2.076178559605019397e-213 -4.597795201980085267e+02 2.350610224479421362e-01 1.835431634522507593e+01 4.854775571498883835e-01
3.078011308057258010e-213 -4.593847654617411536e+02 1.528142084951219504e-01 1.706237044835246763e+01 1.886310885276973881e-01
4.468629945152828320e-213 -4.590109673093048741e+02 1.679831500723149018e-01 1.250721205547733561e+01 2.710689159274246585e-01
1.243991330845121790e-212 -4.579861390524711169e+02 3.787219624151976216e-01 7.026054583061027259e+00 -7.700934704919277785e-01
7.684608152109667486e-212 -4.561642446909642103e+02 2.992958545280443028e-01 1.289803609275200458e+01 -5.881118166817964621e-01
4.967463677295415664e-211 -4.542969696016480157e+02 2.845618244413486986e-01 1.310138264338254821e+01 -5.498736214749637696e-01
1.068485718486361396e-210 -4.535300514622603032e+02 4.439434299376057158e-01 7.010473232539995436e+00 9.298813781647030652e-01
5.468076256896949698e-210 -4.518963670272063382e+02 4.610212423707658047e-01 7.523242233696705306e+00 9.596940211620694772e-01
1.595520648993603243e-209 -4.508245086903348238e+02 1.546819319669733295e-01 5.406797749952511722e+00 1.909306687488596666e-01
4.900437461372699799e-206 -4.427936290410627862e+02 4.666268716987833631e-01 9.858924460808953683e+00 9.577060105063608386e-01
3.922330820664400443e-205 -4.407126823528236628e+02 5.058239567951549054e-01 1.549557724162263739e+01 -9.958938502456127217e-01
7.304137256375019551e-205 -4.400899274919692061e+02 4.332876327126575777e-01 1.006765333623128633e+01 8.927233263974367894e-01
7.314367855086866290e-205 -4.400875278139167222e+02 2.711074207355064214e-01 1.694814052179739505e+01 5.583406647842661386e-01
1.433562329364099834e-202 -4.348084506621063383e+02 2.864300172452540760e-01 1.380348169406044789e+01 -5.372206446749903108e-01
4.081363712722887302e-202 -4.337611819721656730e+02 4.477556074932493857e-01 9.102406058888067975e+00 -8.792072954847560684e-01
4.997862973107206098e-201 -4.312550176393634729e+02 4.220822990073358483e-01 1.846198878793876830e+01 8.606500974221640288e-01
3.016043614649515380e-200 -4.294564970509294426e+02 3.440805382644761545e-01 4.802817172203679874e+00 -6.652084096179120554e-01
2.736213031599501541e-199 -4.272502830099112998e+02 2.028690391936348592e-01 3.825289582706636882e+00 3.694962748509798001e-01
5.725437752045002840e-199 -4.265109388593107838e+02 4.817382797393394700e-01 1.169503693864563765e+01 -9.317491404548710054e-01
1.387740685987075037e-197 -4.233220106641063012e+02 4.583605290704114710e-01 1.600740895308061340e+01 -8.848039325747720785e-01
1.301540885680206965e-195 -4.187799686378559727e+02 4.208034883956269789e-01 1.270490415084967850e+01 -8.085894315267432297e-01
1.375469263603195087e-195 -4.187237225415756257e+02 5.131248444037799228e-01 1.746235124428303109e+01 -9.751452445630208743e-01
1.220858798634280947e-194 -4.165393778596898642e+02 2.685975404223298613e-01 3.631042622114852847e+00 5.317346651522563139e-01
6.199788640804814248e-193 -4.126108321098257647e+02 3.480397922319253823e-01 7.420062196039829416e+00 6.969505040176919852e-01
7.547595451473397278e-193 -4.124131182818171055e+02 1.561466860083229324e-01 1.090887486987339727e+01 1.425593656785051344e-01
9.600914694184819727e-193 -4.121714889365238150e+02 3.272444010778939871e-01 1.353068375191657235e+00 7.774190749298974801e-01
7.980854830775665739e-192 -4.100527166907331775e+02 4.937784340516254700e-01 1.878929641992228738e+01 9.578732661169788720e-01
9.182321010700008928e-192 -4.099114822120238841e+02 3.122980464391007516e-01 3.415475582141249689e+00 6.214028679883663031e-01
1.321596084271773615e-191 -4.095463369642041016e+02 4.729461686895392036e-01 1.657547670224844083e+01 -8.914752116113737745e-01
1.351768629001016148e-190 -4.072201782015405342e+02 3.499276741543709823e-01 1.147873988639836185e+01 6.947858485820441743e-01
1.602438271378734895e-189 -4.047464805502564786e+02 1.702202185728850514e-01 2.293005808291150860e+00 2.318918817110342534e-01
3.430160574843549246e-189 -4.039843998642214729e+02 4.213849989856039979e-01 1.310454481884845990e+01 8.243921920401013903e-01
1.749650593285638072e-186 -3.977488355531237403e+02 4.732284568408416936e-01 1.650970030177151315e+01 9.050453578171044899e-01
1.950069202560159115e-186 -3.976393867997062443e+02 3.591361360330109775e-01 5.523771963733235424e+00 -6.620526303169986804e-01
2.118357598163411991e-186 -3.975556105895570909e+02 4.292737502732744126e-01 1.332244413906041380e+01 -7.965235363449831851e-01
3.208659745761885842e-186 -3.971393983348751817e+02 5.072517438509521748e-01 1.281606285255572075e+01 9.598119513414067328e-01
7.331647347188445088e-186 -3.963120514290886831e+02 3.975590223510749865e-01 1.506359850331739025e+01 7.717501864593914185e-01
2.827081194796040888e-185 -3.949614217676644330e+02 1.785086718020074681e-01 4.531942687733605979e+00 2.545262696163506089e-01
3.950985750623391231e-185 -3.946257014622518682e+02 4.505855167554824181e-01 1.440191686527131409e+01 8.624238790149827416e-01
5.529909002992599009e-185 -3.942884952069067594e+02 4.175528576004535752e-01 1.642982147166074469e+01 -7.707133105676575724e-01
4.157949335834771066e-182 -3.876648892835507922e+02 1.596982811629941157e-01 5.796451736944529642e+00 -1.574408769432156241e-02
2.559519308340725197e-181 -3.858465067244933380e+02 3.199411238754050757e-01 1.470292825708798645e+01 6.122582825253395367e-01
6.158139595694524491e-179 -3.803623812909421531e+02 5.540618855449541691e-01 1.017929583676959560e+01 -9.765993775007604238e-01
1.810801356860885594e-177 -3.769802163373030908e+02 4.374340804433934915e-01 6.113093097497004358e+00 -7.825474891180788095e-01
1.872283810575472081e-177 -3.769458268484207792e+02 1.709474125393305455e-01 1.871752342606627550e+01 -9.503274069436074001e-02
2.118865232314287058e-177 -3.768211051455974712e+02 4.599628304883611740e-01 1.838134460889489930e+01 -8.208012034852318894e-01
2.791935453184690757e-177 -3.765442507570521684e+02 1.654226687264110929e-01 1.725308373483735735e+01 -5.272676782651397609e-02
2.874970511967027558e-177 -3.765139434057086305e+02 2.803460170582211530e-01 1.514562163354795743e+01 5.203175689546526428e-01
1.312500272368880457e-176 -3.749944668072013769e+02 4.994423306404889296e-01 9.189940944094665554e+00 9.116437667438637149e-01
2.484316200897290745e-176 -3.743554032791870441e+02 3.335744173536573376e-01 1.521876455216897028e+01 -5.833319559305227830e-01
7.513937398113658797e-176 -3.732476411144533586e+02 2.079050308958223514e-01 1.633534120235981391e+01 -2.590958203882689492e-01
1.241739678400807256e-175 -3.727443022743788106e+02 4.133720009668790940e-01 1.221594622632107274e+00 -9.295378254318615863e-01
6.168221196735014010e-175 -3.711404051396052637e+02 3.860858274488400133e-01 8.021921319757524316e+00 -6.824944379643977932e-01
9.510021802764713323e-174 -3.684038843750468004e+02 4.354167445927913382e-01 4.286457200600779061e+00 -7.668030563566310409e-01
4.604584130010277912e-173 -3.668255930939510563e+02 4.572283668548161595e-01 8.873044050975005703e+00 -8.011847606703181857e-01
1.086927797645336003e-172 -3.659657051758043735e+02 5.802519007442532573e-01 9.993913612799198987e+00 -9.877757415794667928e-01
4.121414560976413715e-172 -3.646318639137514310e+02 1.016714797889765043e-01 1.113351675204299340e-01 -5.099932432530673854e-01
5.807064131699626575e-172 -3.642879852280382238e+02 4.768901721039445762e-01 6.557435808322209070e+00 8.594972734271340009e-01
2.487248517515553507e-171 -3.628322981787803201e+02 4.715939504439272678e-01 9.949278941688229239e+00 8.489844203130501032e-01
5.353988705827568980e-171 -3.620646334296210966e+02 4.780012450593099649e-01 8.298760994544576164e+00 -8.274802787350994393e-01
8.958091491212935924e-171 -3.615489180641483244e+02 3.509262190883148946e-01 5.365763760691653061e+00 -6.035235538595107307e-01
1.901380102090662919e-170 -3.607953101802247602e+02 3.318422148221193968e-01 7.677316780336116864e+00 6.078777978096328027e-01
2.266588581852395976e-169 -3.583160292055080163e+02 5.954000121400508938e-01 6.262343623307591756e+00 -9.934465945697508182e-01
2.427008740510466981e-169 -3.582466455511438426e+02 5.859156420770550433e-01 2.440464942935998138e+00 -9.832310972892477352e-01
2.513657372401977739e-169 -3.582105662661932115e+02 4.249421426284366587e-01 1.427080504828681207e+01 7.678516449457599702e-01
2.921367074155790414e-169 -3.580592533964451150e+02 3.041305230131714499e-01 1.169740981359761989e+01 5.508175604365570521e-01
2.945943125654667945e-169 -3.580498760670079719e+02 4.553470629534485115e-01 1.959250114128898801e+01 8.162124661635088430e-01
4.357057370867031114e-169 -3.576575081646812464e+02 4.859014464489004315e-01 1.952944478827009789e+01 -8.327786848650324814e-01
5.416502697713154375e-168 -3.551362696377937596e+02 5.837263108254282518e-01 1.636397282232842798e+01 -9.710138186808014993e-01
9.675822692430676983e-168 -3.545550897181416303e+02 5.958147572886215437e-01 1.118569892681944111e+01 -9.862387686117339847e-01
4.194479457519301656e-167 -3.530873656474457221e+02 5.830869784913522702e-01 2.723692285262455659e+00 9.925252449711476910e-01
5.095540785250937080e-167 -3.528917690918326571e+02 3.658154548292031905e-01 1.547175421326169875e+01 6.605468811633485871e-01
7.927108652384435842e-167 -3.524488465328756774e+02 3.423519102345699006e-01 1.203920069312778018e+01 -5.757887457017649702e-01
