weight logl sigma l a b
2.369275649514058025e-106 -1.696129869369446510e+02 7.731262150167905745e-01 2.788551668087473345e-01 6.766521972270187479e-01 4.544864822801737425e-01
2.453845756394514767e-106 -1.695769147219015736e+02 8.872796144093924031e-01 3.977657031699888268e-02 5.497432796169555713e-01 7.809565010723323875e-01
2.955856414465259271e-106 -1.693897827846212465e+02 8.941613634271491362e-01 8.370343613893315160e-01 6.604902932490591683e-01 4.925363097079261676e-01
3.094679707223397728e-106 -1.693428867986438604e+02 8.364845809244835229e-01 1.729112160234985707e-01 4.794440835634866671e-01 4.432626160953819783e-01
3.106161543641438166e-106 -1.693381834786987383e+02 6.650199893428646591e-01 4.085712171398708792e-01 4.530137871249853010e-01 5.216921638797181737e-01
3.523277503798748624e-106 -1.692111795468293280e+02 9.907893295009622125e-01 2.832320401619026207e-02 9.416549648394133554e-01 4.338115862398839173e-01
3.893212169506388750e-106 -1.691103366448581937e+02 4.967908569832776289e-01 3.153449719145919872e-01 4.665256774510597726e-01 4.490049654217117547e-01
3.902801561551538786e-106 -1.691068765678977854e+02 4.071723530975120964e-01 7.330759949494163319e-01 4.685574486163234242e-01 4.851855351771564573e-01
5.163017607102133793e-106 -1.688260499961218670e+02 9.680948680949429397e-01 8.325917214228351071e-01 6.310022810572605279e-01 4.905918338225156994e-01
5.784032597922788201e-106 -1.687114700915406047e+02 7.014617500688165030e-01 1.829421862923406028e-01 4.971825638276580195e-01 6.171726013476049877e-01
6.188237005214556563e-106 -1.686429209795045381e+02 6.358346359441839901e-01 6.364050460541266219e-01 6.673153921564973778e-01 5.868729159171827137e-01
6.190613655480680982e-106 -1.686415369938889910e+02 9.024897912653219167e-01 6.857715726108825072e-01 5.164910066293502133e-01 4.177399248326154613e-01
6.568211796979182964e-106 -1.685813295938302190e+02 6.532918002246700384e-01 9.028950416026442216e-01 4.565470115856824496e-01 4.654031794620795415e-01
7.832835283237652779e-106 -1.684042466626625583e+02 7.616250018220287465e-01 8.371238607847220070e-01 4.824092691453268911e-01 5.894951618376924607e-01
9.277038732944318353e-106 -1.682340288184391284e+02 6.477250388009879734e-01 5.828588161453154282e-01 6.838120755159772246e-01 4.564598929637279090e-01
1.066483323003504055e-105 -1.680936194975864169e+02 9.444045851736060371e-01 7.835426398484177657e-01 6.168195260998793339e-01 4.352067140942034174e-01
1.123871862613738647e-105 -1.680402063755263669e+02 5.041345397775549575e-01 9.192866595346291803e-01 5.460752183879977739e-01 6.417966424950075632e-01
1.191912834899650845e-105 -1.679804266783806952e+02 7.029786787165095419e-01 3.033883435080886315e-01 6.824632704782991333e-01 5.394951458624500651e-01
1.212458934640096788e-105 -1.679623356443480020e+02 8.303635141042510215e-01 4.457330799750236494e-02 3.836505406766413939e-01 5.337387487214215742e-01
1.378799913677389452e-105 -1.678327726262123747e+02 8.129859909802408247e-01 7.941691471945355740e-02 4.784519556185460321e-01 4.181701118816061324e-01
1.382193069446874827e-105 -1.678293147007497055e+02 9.665569660712395317e-01 2.913798832875311717e-01 5.187214036764979941e-01 5.360108986943888931e-01
1.481869272169476633e-105 -1.677586818066947387e+02 6.076676465795455284e-01 3.616050252717341040e-01 5.463693813143692957e-01 6.474045445577567559e-01
1.837705657047338853e-105 -1.675424682512212371e+02 6.061296185566925621e-01 3.437707888681973412e-01 6.766079745255804134e-01 4.346104947261367757e-01
1.883143746837259269e-105 -1.675170435332389047e+02 8.327052594976582789e-01 4.823501734594893842e-01 6.530480796138667943e-01 5.737859586677966917e-01
1.976006875299244773e-105 -1.674679080405438185e+02 8.100637009075682959e-01 8.989136735323174365e-01 6.745885465589245289e-01 4.882751826540433493e-01
2.007320420013570667e-105 -1.674511854109670992e+02 3.170630233942068887e-01 2.277224897713535645e-01 6.048010768034486340e-01 6.037609374993789801e-01
2.138127576244274044e-105 -1.673870556376087393e+02 1.178984794261359603e-01 8.986853017521889697e-04 6.524749833542459188e-01 5.479855377700041386e-01
2.204620904080387958e-105 -1.673554305507351216e+02 5.291405725046595121e-01 2.541509284180021311e-02 3.781258722401965588e-01 2.415953849302827638e-01
2.291100650880618872e-105 -1.673159537835947503e+02 5.106441916163416694e-01 8.086752594281330087e-01 5.574436336048734786e-01 3.599335904221392379e-01
2.402423533464784526e-105 -1.672675080858123806e+02 5.802678319747339719e-01 7.908966389800290431e-01 6.795772805410822404e-01 4.447568605936460528e-01
2.947024536920336822e-105 -1.670621900894776957e+02 9.541751518875444260e-01 5.879117265575906082e-01 5.121889564808955742e-01 4.751789535894642702e-01
3.288283124001857713e-105 -1.669516205375059883e+02 2.153544347478170140e-01 2.044750353612112548e-02 6.934796797055718942e-01 6.002505603031252912e-01
3.288840082756653555e-105 -1.669504511750845950e+02 6.332053356474760530e-01 7.171261371882564628e-02 6.755192880129936572e-01 3.959907701447035189e-01
3.317165502447660034e-105 -1.669408754653248366e+02 8.213384647509359704e-01 9.142874434213631440e-01 6.608212246939288992e-01 4.414255387119732088e-01
3.500356159864722039e-105 -1.668861213959863790e+02 5.168041986790976594e-01 3.127628571715262984e-01 4.602021266333500282e-01 5.369577774294271855e-01
3.626602119429765396e-105 -1.668496899646159477e+02 5.695253986004429336e-01 2.988763589612659644e-01 6.700573538295366838e-01 5.763918421253886315e-01
4.060710963307742031e-105 -1.667356280468677312e+02 8.443202760439240118e-01 2.404501618499566007e-02 8.766716066402016061e-01 1.644829686203181929e-01
4.102057810593661665e-105 -1.667244973664450072e+02 6.651717449964182904e-01 8.749144727254399845e-01 4.553673892365815989e-01 5.224839249372198458e-01
4.329249864262122738e-105 -1.666695918337694593e+02 9.033908457340078524e-01 1.926950185797235982e-01 4.913453173692410303e-01 4.782011235487857448e-01
5.062546161797832507e-105 -1.665121165684950029e+02 8.769335369730633101e-01 2.591598245459142413e-01 6.533132277293282053e-01 5.426562078144888668e-01
5.252493856421394385e-105 -1.664742831351780410e+02 6.077832791874449025e-01 8.720454592246112968e-01 5.779155285275693332e-01 3.546167024473089180e-01
5.249548740474692791e-105 -1.664738440005519351e+02 8.728434063641262730e-01 3.846322834393612888e-01 5.222200230492711759e-01 4.067006816746484565e-01
5.553121383922890073e-105 -1.664166259380839961e+02 6.650586918212344489e-01 2.915441967588083827e-03 1.035079134852814331e-01 3.059519448904283179e-01
6.252090894517080348e-105 -1.662970701683419463e+02 8.277694469656697862e-01 1.207804239728994533e-01 5.751166271752614634e-01 6.277483599846594986e-01
6.326260183394272446e-105 -1.662842768660163699e+02 8.010168399260247929e-01 8.131223785103113277e-01 6.630762802014836810e-01 4.402997361177336533e-01
7.478918979532389661e-105 -1.661158978591766413e+02 8.059528238108634168e-01 4.879234501968463533e-01 5.556094301913155897e-01 6.306793880343175562e-01
7.822795201022942948e-105 -1.660699441859900105e+02 3.778001474521405223e-01 9.750260113926646488e-01 5.377067440942427945e-01 6.199481937040781654e-01
8.037969700268631938e-105 -1.660418095928069988e+02 7.802597308102873219e-01 8.828397599264869999e-01 5.481946447241570208e-01 3.705739913768190119e-01
8.473461342224349763e-105 -1.659880470350219355e+02 3.598031649935836684e-01 8.181352841525557640e-01 6.682375948446630520e-01 4.940943090657259340e-01
8.774749562955475872e-105 -1.659521078901553608e+02 9.140736261180464339e-01 7.204240296853714476e-01 6.156018316711283633e-01 5.792067469440184135e-01
9.473644031973512580e-105 -1.658744724886205972e+02 7.115937270805349213e-01 5.023822477192588787e-01 6.768712289885522315e-01 5.505001313626273207e-01
1.010677480913016678e-104 -1.658087801471052671e+02 8.169744501551838844e-01 6.116158382230008073e-04 3.086137771376287198e-01 3.344861007499764227e-01
1.037650792246418080e-104 -1.657814417217859955e+02 5.528236069708677425e-01 3.704245927258043025e-03 2.511559552957175478e-01 2.286837607329070821e-01
1.042689608005112090e-104 -1.657755974899365015e+02 6.855748426521293126e-01 6.662203865209024300e-01 6.515521347095386551e-01 6.033418087638793281e-01
1.080306975985802891e-104 -1.657391557884995166e+02 8.417714808196679055e-01 1.636253687888755692e-01 4.769165245631670214e-01 5.284438252721830320e-01
1.141562527772802478e-104 -1.656830030639356437e+02 7.908343077310947544e-01 7.814784359559011628e-01 5.956429069234004947e-01 6.299414128263947088e-01
1.199821261428823050e-104 -1.656322284293812004e+02 8.652196620486707346e-01 4.883649971569427040e-01 5.494041719143052394e-01 6.128593697388674544e-01
1.260616732305592301e-104 -1.655817999549760771e+02 8.605513335709087386e-01 2.754136046070353450e-01 5.758098393370839618e-01 6.169388046061571318e-01
1.312687885789554154e-104 -1.655403241699555963e+02 2.856271574190712981e-01 2.359763584559935179e-01 6.263494734322012647e-01 5.761851662036024946e-01
1.366215338976801436e-104 -1.654993566355439327e+02 9.451594497919841853e-01 2.988421519026214224e-01 5.335551653991666976e-01 5.644857978404308474e-01
1.466027276347178682e-104 -1.654278448170137779e+02 9.505708812423528942e-01 8.149139770474896904e-01 5.470828717337599123e-01 4.343910093025850072e-01
1.740895798180135843e-104 -1.652550012189828408e+02 9.824840457468546617e-01 4.623877299513623473e-02 4.449934960930352901e-01 5.855887897360980698e-01
1.831902951799174525e-104 -1.652030457353318411e+02 7.020009040437992232e-01 1.910024149185242104e-01 6.752852618783634631e-01 5.554059743146781969e-01
1.849759586603913939e-104 -1.651923453488133475e+02 9.619492981326176473e-01 6.020615342614475951e-01 5.671614963760635009e-01 4.378208697048645570e-01
2.100156743389746242e-104 -1.650643890446184798e+02 8.894104502769518694e-01 9.457974830151217871e-01 5.159022728786621936e-01 5.802231889372352347e-01
2.196531580661959213e-104 -1.650185214642215215e+02 9.501398069895690135e-01 8.051834742209529328e-01 5.827620420826706837e-01 5.726165701041228129e-01
2.207446343834196650e-104 -1.650125646793751457e+02 8.359749561292633135e-01 6.329797899546352191e-02 4.771169407162815235e-01 6.024795955414298243e-01
2.432085722767066952e-104 -1.649146518149408394e+02 6.631997504957446443e-01 8.533802565913389815e-01 6.853075840041694677e-01 5.123728303996866185e-01
2.456230953452328145e-104 -1.649037729839861584e+02 6.466920038593373388e-01 2.442514892660796466e-02 5.919410248746516112e-01 9.276071644597649879e-01
2.585883881138801734e-104 -1.648513336498155866e+02 6.378937685903791621e-01 8.845175677459380381e-01 6.726357159725231405e-01 4.311323944121684404e-01
2.591726030154928309e-104 -1.648480769516109774e+02 8.738128309031089058e-01 1.486862609724897144e-01 5.057103777254028376e-01 5.747506709588053875e-01
2.928784227909527001e-104 -1.647248136286340241e+02 7.599238501290060954e-01 8.280774477985525239e-01 6.380524928283136665e-01 3.951645089783145659e-01
3.007197120695092367e-104 -1.646973925704748751e+02 7.858807650426516966e-01 2.475503963768066473e-02 2.750725563661251538e-01 2.131886323192645483e-01
3.074568659516596625e-104 -1.646742364081805476e+02 4.350226934860750294e-01 6.404521728931165114e-01 4.808723505308807322e-01 4.359513719553111954e-01
3.185956708320515291e-104 -1.646376484029740936e+02 9.416193225294344771e-01 1.987861031918323196e-01 6.106024958812668046e-01 4.440493619097409805e-01
3.228197183916795343e-104 -1.646234771922537163e+02 7.510298113849885882e-01 7.728540038359652531e-01 5.910041442770426201e-01 3.672127324503177137e-01
3.417435100930861787e-104 -1.645655107270539474e+02 9.373759450687590977e-01 7.793473036121403297e-01 6.306856364653112834e-01 5.234487729095819164e-01
3.783890632581339133e-104 -1.644626482780946901e+02 6.873018712961945775e-01 7.089092718131047022e-01 6.815560314135709064e-01 4.692439821492163654e-01
3.868750884765239407e-104 -1.644394693401257257e+02 3.409975042308841520e-01 5.416421888264033591e-02 4.488567937600447255e-01 4.915653278766255463e-01
4.349038149476988775e-104 -1.643214463206835774e+02 3.869833226863363951e-01 4.328499200651442225e-01 6.594350891692176697e-01 4.377265597325443736e-01
4.663581938485809184e-104 -1.642506172170718628e+02 8.205498412092896432e-01 4.507833033227295338e-01 5.846386944630709293e-01 3.797093494912107126e-01
5.205060288025155229e-104 -1.641397697415582400e+02 7.943222536909196885e-01 3.461802772026867370e-02 4.586386219212976734e-01 8.033513930500508771e-01
5.205105027100748947e-104 -1.641387611462911593e+02 9.399796169157494941e-01 7.331879661097085998e-01 6.087127194561999799e-01 5.598429453662621125e-01
5.995674795802114841e-104 -1.639963626843599229e+02 7.534483713346340483e-01 5.641754689490500185e-01 5.920680948687475631e-01 3.687717465467398315e-01
6.264436381594987481e-104 -1.639515124050042800e+02 7.429989745112928201e-01 3.231433418659744872e-01 4.623055859710154536e-01 5.093734163544860749e-01
6.669604554509790502e-104 -1.638878404552818324e+02 4.905347978806217091e-01 4.142013974357983130e-03 6.801021925282579872e-01 2.358236028773541548e-02
6.670153279077913615e-104 -1.638867581862368752e+02 9.525775254746067233e-01 4.962142276581851252e-01 5.878325231585480592e-01 4.402812147435951617e-01
6.811455116787939158e-104 -1.638647952553982350e+02 8.904358172910190605e-01 6.435138810053777636e-01 5.337368809094416022e-01 4.134755378206159682e-01
7.078952315390717675e-104 -1.638252751075682170e+02 9.307303273069034155e-01 5.303381225454109060e-01 6.307650245024477575e-01 4.758644143417372074e-01
9.380005645937544755e-104 -1.635428206613415796e+02 8.425845723301089718e-01 2.085971808004657424e-01 4.845172394876906541e-01 4.621822703876702354e-01
9.543969240106830550e-104 -1.635244915644375681e+02 6.799177525046646853e-01 3.724995403650489534e-01 6.835379710782195639e-01 5.085452430474490804e-01
9.629644491770014977e-104 -1.635145547178857441e+02 6.772233909245969352e-01 6.903689397015416729e-01 5.638158590216961752e-01 3.596780106292315482e-01
1.101921514044578375e-103 -1.633787604464586138e+02 7.602575892144408654e-01 9.007735089720847466e-01 6.672720480739541271e-01 4.457657101171484948e-01
1.103755379578423873e-103 -1.633760975864434215e+02 8.768017178253302291e-01 8.705834973808297406e-01 5.256292949153018590e-01 5.898120120218955931e-01
1.242303728334410995e-103 -1.632568484318901767e+02 8.248443659014792484e-01 1.815084130130171225e-01 4.864532420146556735e-01 4.464961582829236608e-01
1.381913307763933334e-103 -1.631493469394484350e+02 5.643704387024086611e-01 2.895416683521684353e-01 6.554831393190054811e-01 4.037116700691629756e-01
1.406107838532320144e-103 -1.631309904440166747e+02 6.974539377973484333e-01 2.095364478732892888e-01 6.817886175411060901e-01 5.136999257753787074e-01
1.563084833129351776e-103 -1.630241546074768451e+02 8.651156545134058851e-01 3.407740531976264364e-01 5.778635251704271614e-01 3.946089666969231358e-01
1.646288026135579521e-103 -1.629712928608295499e+02 8.393780165163041707e-01 2.141750432279487804e-02 9.632697404577043043e-01 2.632134163383609282e-01
1.754915110730086301e-103 -1.629063954474842149e+02 9.787324554372008878e-01 8.900346995844573561e-01 5.877464309601942993e-01 4.857160211095159497e-01
1.779696223292814016e-103 -1.628913732446095253e+02 8.609536262747331525e-01 3.448028775110655308e-01 6.563980073664718029e-01 5.119334898613387974e-01
1.955262242369606973e-103 -1.627962916095168850e+02 9.215706879112249839e-01 9.125885378210657484e-01 5.061911727387315985e-01 5.094484554317857405e-01
2.316039305148978696e-103 -1.626259574025759491e+02 2.372580130714544433e-01 5.194156652395000018e-01 5.893698268301031939e-01 4.110488468021993302e-01
2.339579889301194767e-103 -1.626148445545131267e+02 7.134811372018572406e-01 5.126769321509205835e-02 5.088876406416692477e-01 3.132834153029288027e-01
2.371483468423590862e-103 -1.626003002379033262e+02 7.206988567647749644e-01 4.267576046045825633e-01 6.721950806828265179e-01 4.495069380427544337e-01
2.412593716907666456e-103 -1.625821135334147129e+02 4.514694108172364606e-01 8.249082347607112897e-01 5.236997857760531394e-01 3.832567218502301865e-01
