c d e
2.307068239610954308e-01 2.201990978106408911e-02 -4.124489699638853590e-01
2.222628456626432047e-01 2.249072845203622592e-02 -4.078819497023369323e-01
2.104995345817348706e-01 2.321328714694559023e-02 -3.949401857352874412e-01
2.235759334455886815e-01 2.249764780552614835e-02 -4.065329633520210484e-01
2.162591274695830901e-01 2.283492571296548423e-02 -4.015148160435410007e-01
2.306076920380617512e-01 2.221382371895488927e-02 -4.213631821158447810e-01
2.273479939424611906e-01 2.199816872059309064e-02 -4.018802096766261878e-01
2.324363487983513998e-01 2.201934415318931859e-02 -4.220110745951822784e-01
2.206009122376400011e-01 2.249717411926718119e-02 -3.911026794920842153e-01
2.214415563066360892e-01 2.260369187346071909e-02 -4.058369262985158654e-01
2.078582193426041780e-01 2.333237662377720886e-02 -3.939583008186549051e-01
2.623216683761957491e-01 2.076221040275081503e-02 -4.504614256012524631e-01
2.556647270672727235e-01 2.106582038530393358e-02 -4.459257631784743214e-01
2.302778812212908921e-01 2.217748968017288838e-02 -4.186121044905393163e-01
2.117675702883379252e-01 2.297685276603234419e-02 -3.862400366832180465e-01
2.266098944094081524e-01 2.229948400627019753e-02 -4.068562620731321910e-01
2.224972281799808549e-01 2.257533317314665972e-02 -4.058427613108902543e-01
2.416830159480740647e-01 2.169633974695630088e-02 -4.306716442246593113e-01
2.136461097184951807e-01 2.295227453531915873e-02 -3.979507390448943083e-01
2.101043928696562091e-01 2.311882772720711202e-02 -3.857455229618119708e-01
2.247370721717969477e-01 2.242814696553820791e-02 -4.060259350020702929e-01
2.256848924739460749e-01 2.253621896283421189e-02 -4.213972793059985733e-01
2.377309954214814613e-01 2.176482203383370978e-02 -4.257814691304627752e-01
2.211943794280535336e-01 2.268496004205742753e-02 -4.138450445397613420e-01
2.060729550336546367e-01 2.332192694586345330e-02 -3.869724915026658829e-01
2.139217870740646177e-01 2.294600791524072092e-02 -3.974596140812777234e-01
2.359329791443924851e-01 2.200340467707443889e-02 -4.207221424215423777e-01
2.194478020303936017e-01 2.268344544844052429e-02 -4.016962696848499492e-01
2.153102645872457810e-01 2.289910566083521934e-02 -4.008366642338028196e-01
2.400770559626170808e-01 2.177002474076471933e-02 -4.322521208366283396e-01
2.334112571134274727e-01 2.191559276278700480e-02 -4.153200619607485544e-01
2.306324368822676441e-01 2.194356861828040267e-02 -4.097252437831497840e-01
2.347712965037096478e-01 2.212500903685620315e-02 -4.249118188543281605e-01
2.156727865182908044e-01 2.266274119022685177e-02 -3.911123559353039125e-01
2.324526848954626690e-01 2.202702720214394852e-02 -4.182844838835713119e-01
2.288175552133371315e-01 2.223207103772904814e-02 -4.134853885382719918e-01
2.228491080928216572e-01 2.236637799073646835e-02 -4.036474715627463850e-01
2.130848023724001283e-01 2.296523975786382912e-02 -3.963201104550631015e-01
2.466209442810747277e-01 2.141450468632353707e-02 -4.347946481495906790e-01
2.264340674507936413e-01 2.247584512874101215e-02 -4.212378712684182736e-01
2.355259833796148339e-01 2.180729480562668826e-02 -4.119250977422962423e-01
2.572589188993821274e-01 2.098743198058415291e-02 -4.410105150381060657e-01
2.249770408679274691e-01 2.248937724721242204e-02 -4.100421409607071244e-01
2.299467847549199195e-01 2.219832652644507243e-02 -4.143283957439012344e-01
2.434332482810912524e-01 2.146085178125841861e-02 -4.157811406279529054e-01
2.363890693941390619e-01 2.185387234155831623e-02 -4.261174137540583162e-01
2.339791192396416530e-01 2.207644119514470121e-02 -4.225953200210476046e-01
2.210151418294372672e-01 2.246082232444501087e-02 -3.974825537091479788e-01
2.078969879832415213e-01 2.321056478077864610e-02 -3.862978869788864511e-01
2.363689869983762737e-01 2.186473638821339813e-02 -4.223423800755056190e-01
2.397736617205985521e-01 2.190268170572544706e-02 -4.405921567499961888e-01
2.425016166863238620e-01 2.167018718362453966e-02 -4.283331884771165443e-01
2.350926562053508029e-01 2.192254396432295055e-02 -4.186792909571610544e-01
2.341102793096605517e-01 2.184179617535024834e-02 -4.050024040403507053e-01
2.185586801290750891e-01 2.278078480206247730e-02 -4.080896142467108634e-01
2.596359743897009853e-01 2.086979307824951904e-02 -4.465583015041426629e-01
2.159066438274004351e-01 2.287397012249107325e-02 -4.049307631867516966e-01
2.277624192729983399e-01 2.240655569319110335e-02 -4.235625965509454138e-01
2.223306829917406358e-01 2.247107896709524266e-02 -4.035224527203781220e-01
2.341255399181132457e-01 2.192713122264443315e-02 -4.171019787497618481e-01
2.333999640887163274e-01 2.196747389782936419e-02 -4.192418906767466646e-01
2.252745999788370312e-01 2.245525178419958620e-02 -4.170974649788838917e-01
1.955015900961378783e-01 2.381698771044769153e-02 -3.704096135560862590e-01
2.114165905950922131e-01 2.305027516096168003e-02 -3.923852934875380338e-01
2.402076664456893607e-01 2.165011341875616724e-02 -4.273818934262255675e-01
2.089677250484474058e-01 2.328936873401284829e-02 -3.941297276775079794e-01
2.312214366248499520e-01 2.212831794341884456e-02 -4.105710322072699814e-01
2.291692907956937031e-01 2.220850188071494397e-02 -4.116415804957956892e-01
2.395687855360020269e-01 2.174909467763429249e-02 -4.245032474733136940e-01
2.379469582948070538e-01 2.180727742295069174e-02 -4.235966086652485085e-01
2.275901244282996227e-01 2.238980173492812961e-02 -4.162902066622220509e-01
2.217554741795133566e-01 2.245948629349948933e-02 -4.034843981503394295e-01
2.248209391230826526e-01 2.242332187835276505e-02 -4.115961613817842313e-01
2.338389946812999831e-01 2.202805307474557314e-02 -4.228791220759489100e-01
2.291170496814589619e-01 2.221938373006396988e-02 -4.109079372324462298e-01
2.374526078859751088e-01 2.180115265481733303e-02 -4.200211874691966996e-01
2.007219566589262261e-01 2.358423741398753617e-02 -3.777921929641654408e-01
2.290817441254044962e-01 2.219961569634404039e-02 -4.171288342350925049e-01
2.263250127103759723e-01 2.220217120502798736e-02 -4.090563908653265246e-01
2.188068606266109217e-01 2.270276510063540601e-02 -4.076488253317057664e-01
2.107084019616973780e-01 2.315415724586610338e-02 -3.952491626564307303e-01
2.400682306606907179e-01 2.165824838259292409e-02 -4.246007629690057295e-01
2.350900428314315338e-01 2.172691399728217398e-02 -4.094660130755701788e-01
2.204599316891155958e-01 2.251911296168917359e-02 -3.995906141733182038e-01
2.394764153845583277e-01 2.197526650112322302e-02 -4.385782557601756171e-01
2.260368722222312332e-01 2.228688518987498313e-02 -4.041457212594808945e-01
1.957426480347406184e-01 2.393056267106214927e-02 -3.795422914782222712e-01
2.237207036140664851e-01 2.243604260716267063e-02 -4.086447638350522160e-01
2.200491847063967832e-01 2.244258971440116213e-02 -3.956071370302202128e-01
2.283320550713148211e-01 2.216818373791458116e-02 -4.074057736036678090e-01
2.370051767217555838e-01 2.180143944428854924e-02 -4.210158320466567128e-01
2.476772439463601483e-01 2.152046209731472981e-02 -4.479699238919438997e-01
2.239391003413009340e-01 2.234765762401628650e-02 -3.967961990927690863e-01
2.406711826263718823e-01 2.165405359241176844e-02 -4.232143776227861309e-01
2.116977463044236174e-01 2.288903957416910107e-02 -3.897979081913882649e-01
2.275436286730592172e-01 2.218542286526653182e-02 -3.985310401419268622e-01
2.415968047049972256e-01 2.166261769902301168e-02 -4.303072221864234770e-01
2.302634240193450754e-01 2.205188117315531535e-02 -4.080537956835305069e-01
2.115425428726198653e-01 2.313418563352196214e-02 -3.971522151859269156e-01
2.345992757585568800e-01 2.197310005071829997e-02 -4.176735936535258542e-01
2.138291113839119184e-01 2.295006130993608104e-02 -3.936256762482678306e-01
2.225342914605008549e-01 2.222382246106806292e-02 -3.931725315546803490e-01
2.418828213247670167e-01 2.165205570292958598e-02 -4.316834339501294249e-01
2.301035027611237904e-01 2.230865946173966538e-02 -4.195611182908383086e-01
2.310950664802648991e-01 2.218222546932022143e-02 -4.165650674256067276e-01
2.223306226235881589e-01 2.239643990206750812e-02 -3.986108397124514813e-01
2.362573670173582219e-01 2.188951233596276094e-02 -4.281086794940506257e-01
2.233253167570157238e-01 2.252659517410333934e-02 -4.144720044022686123e-01
2.405853191019577952e-01 2.168746281588600916e-02 -4.219889089960393580e-01
2.419048244383401602e-01 2.184746954304953373e-02 -4.375837313747579227e-01
2.157007313836754037e-01 2.271174507848926216e-02 -3.903836263403314133e-01
2.432791577227153557e-01 2.163683529756316518e-02 -4.301681936260692840e-01
2.247971511262651934e-01 2.244101409331675928e-02 -4.059918271867557493e-01
2.271386974490419153e-01 2.225529117178715391e-02 -4.114614885709315661e-01
2.290310396017212202e-01 2.222462328066528853e-02 -4.202311805267299194e-01
2.382351617092530738e-01 2.168589133006559172e-02 -4.187509098269875940e-01
2.314485607863669969e-01 2.207170991249890468e-02 -4.144897284578997754e-01
2.244711793057871940e-01 2.249461917350437101e-02 -4.117550484624954432e-01
2.215147313761580694e-01 2.247606339580035528e-02 -4.002603694497026687e-01
2.328933602710769879e-01 2.212499113726962979e-02 -4.249197726421882759e-01
2.229835995329683129e-01 2.255130902543582561e-02 -4.083903029951716501e-01
2.331818177022475513e-01 2.196856008748409445e-02 -4.151559669062279134e-01
2.287695919363115227e-01 2.222824428011178910e-02 -4.130388233284792987e-01
2.203387478538687549e-01 2.264886316329673549e-02 -4.078668878443029167e-01
2.402339880851491749e-01 2.185898412400536991e-02 -4.315741129338154236e-01
2.119062686474162405e-01 2.301364103128198182e-02 -3.973857321631669715e-01
2.355291721302625874e-01 2.185358870879384324e-02 -4.154081865678832530e-01
2.318914224562684812e-01 2.209688204631232722e-02 -4.216747402659598576e-01
2.223236002870392358e-01 2.259574261151175642e-02 -4.116520384264829024e-01
2.318913317624575754e-01 2.208533737909461336e-02 -4.121743649715002844e-01
2.257086847996856438e-01 2.229597854838970619e-02 -4.085050048571639003e-01
2.431875078683098934e-01 2.158257664496348802e-02 -4.290198122902241229e-01
2.268231198963233108e-01 2.230166730568883954e-02 -4.032068763083335172e-01
2.377555527777754918e-01 2.193133430603473599e-02 -4.324011118575360468e-01
2.124197792731674639e-01 2.276106174226933884e-02 -3.898249190524779584e-01
2.080873889440106872e-01 2.319791687835361105e-02 -3.831214809334122506e-01
2.270973889552483360e-01 2.213018159057840092e-02 -3.999705196212479663e-01
2.364813582552061089e-01 2.190733701090865834e-02 -4.274071785639069754e-01
2.255337919388398227e-01 2.233163492327302352e-02 -4.102534615356671077e-01
2.435455580597223335e-01 2.151909823155822438e-02 -4.232186883586209758e-01
2.278482181722114586e-01 2.230556279402725120e-02 -4.103892057444682440e-01
2.069299424359591910e-01 2.329597444626472016e-02 -3.876040819543025151e-01
2.279756249638567045e-01 2.214137955345753944e-02 -4.091186201757320839e-01
2.222888694255200637e-01 2.258245116755575044e-02 -4.111883480423718096e-01
2.328719157415359842e-01 2.194701044639457699e-02 -4.154411218903351077e-01
2.333436975352571885e-01 2.201980328513358093e-02 -4.205530010344660230e-01
2.282340496270587327e-01 2.221855284898128710e-02 -4.142056294256438731e-01
2.331138837576742784e-01 2.208501201694617125e-02 -4.184828480637898807e-01
2.299806151467187476e-01 2.222303587710791617e-02 -4.182199428364772320e-01
2.231979040649667567e-01 2.240653655400487096e-02 -4.033243907897725578e-01
2.207775891866234907e-01 2.242791464422516298e-02 -3.949648469428418407e-01
2.303470437360957135e-01 2.204693866638219452e-02 -4.053928114405899175e-01
2.351533924317035229e-01 2.181859171364526617e-02 -4.154667210407334554e-01
2.077687134543495517e-01 2.336372654987473041e-02 -3.960716068115476274e-01
2.234944514553216521e-01 2.254238934113574067e-02 -4.128047991608869705e-01
2.213794691627195554e-01 2.260683876720607013e-02 -4.054713822873871054e-01
2.209737930681265894e-01 2.264046110852960952e-02 -4.074621825343642811e-01
2.255771741610015368e-01 2.232086727974582144e-02 -4.064697020479511869e-01
2.241424588768621273e-01 2.247806467058507604e-02 -4.102170071796812367e-01
2.248196850255472778e-01 2.244138611757114793e-02 -4.032365024330653025e-01
2.231364908652617718e-01 2.252236474896422008e-02 -4.073325662938767078e-01
2.464912656866520280e-01 2.143017289495483327e-02 -4.345952113828021046e-01
2.249245901526339964e-01 2.241186141974132670e-02 -4.106075198048493302e-01
2.162591274695830901e-01 2.283492571296548423e-02 -4.015148160435410007e-01
2.173730766742287823e-01 2.273481554562021764e-02 -4.040541014800574926e-01
2.377724459777192934e-01 2.173874766374373976e-02 -4.148738052464048254e-01
2.212754949426756212e-01 2.244996536661224631e-02 -3.985768919358415596e-01
2.305244207678247559e-01 2.208969446826969732e-02 -4.125077023452218272e-01
2.350298165303679188e-01 2.186158288391651036e-02 -4.171623596044303772e-01
2.291345842745171613e-01 2.233733511395825239e-02 -4.253219772455647529e-01
2.292184668386407775e-01 2.209526273435328744e-02 -4.076951733903829700e-01
2.259553737956268016e-01 2.237222903789028161e-02 -4.132585165427852258e-01
2.316278723878750778e-01 2.196759566866960528e-02 -4.115907692950750985e-01
2.441201137179711544e-01 2.157545125649921319e-02 -4.346751986699022297e-01
2.381694999939862889e-01 2.165461834413471079e-02 -4.155463636779873626e-01
2.393257211225872094e-01 2.177509829616968914e-02 -4.240915941761225216e-01
2.211152019346236397e-01 2.261861723196981547e-02 -4.063339483995465073e-01
2.321791754134217012e-01 2.200475438427132099e-02 -4.162695699516296699e-01
2.309433597865104826e-01 2.214657261039649355e-02 -4.200905292260026513e-01
2.285065498362530700e-01 2.222315005552168155e-02 -4.142660266768819488e-01
2.244770404970737321e-01 2.242400971799513379e-02 -4.121453406950890130e-01
2.287329094111325567e-01 2.223163872124713988e-02 -4.140681087267975569e-01
2.165313622483400202e-01 2.272848345305421638e-02 -3.971505783644242449e-01
2.482395648942368194e-01 2.142809515531958475e-02 -4.300676095156334977e-01
2.193826631757824774e-01 2.254275646753879994e-02 -3.953820953115275705e-01
2.219707812114719570e-01 2.254983582775268655e-02 -4.083954359548898072e-01
2.375363173175533138e-01 2.190047505107956677e-02 -4.295065093539799372e-01
2.218162225161715018e-01 2.248442814659491404e-02 -3.998556972284660338e-01
2.339701675937073677e-01 2.202880914293835549e-02 -4.220841386394378336e-01
2.303452927606521872e-01 2.211896537427137516e-02 -4.201623067942752421e-01
2.194925020165905405e-01 2.269986947871339630e-02 -4.062596287403376083e-01
2.072396496770769758e-01 2.324764715984660793e-02 -3.844035382508500520e-01
2.234204043499479209e-01 2.247525124081398498e-02 -4.035553332287635797e-01
2.335704347133331638e-01 2.217114814688804850e-02 -4.230872012429036655e-01
2.344672064516344356e-01 2.198640420809013646e-02 -4.211026023705298771e-01
2.268808799267814091e-01 2.213779849459365442e-02 -3.971142040092783265e-01
2.041199705253897712e-01 2.335533990881109856e-02 -3.801189159805653528e-01
2.354976231435017553e-01 2.199500384027479327e-02 -4.251409226423091825e-01
2.365560849510144337e-01 2.190044374727920934e-02 -4.234549171729271588e-01
2.302046357244105224e-01 2.202578810587317582e-02 -4.033665677222317836e-01
2.204634861845438110e-01 2.260204415078685344e-02 -4.033415472345279751e-01
2.372663415531059972e-01 2.186528841359300715e-02 -4.259847012109048148e-01
2.174323678174012731e-01 2.280930996887222187e-02 -4.035783562827135462e-01
2.352116021238777055e-01 2.191375353810598448e-02 -4.172965295098001182e-01
2.289683963583277748e-01 2.229216964724270097e-02 -4.228940944073312780e-01
2.259984471539462358e-01 2.214714683338054810e-02 -3.978232573227142854e-01
2.496894990081617305e-01 2.118783441447830151e-02 -4.343728929034770259e-01
2.114165905950922131e-01 2.305027516096168003e-02 -3.923852934875380338e-01
2.280070952855368649e-01 2.215517981131431141e-02 -4.042461853122657489e-01
2.273849891064954054e-01 2.228143800341160496e-02 -4.188203753368776594e-01
2.444980561620628823e-01 2.144625655811718476e-02 -4.293448729296656108e-01
2.153879641268390266e-01 2.293601783441612252e-02 -3.973442040455428259e-01
2.241736114821493153e-01 2.233529634633752217e-02 -4.015182000354515779e-01
2.368711764662378982e-01 2.179501661641397581e-02 -4.260871738176218448e-01
2.230536295910909850e-01 2.254594920831336224e-02 -4.052101600749793420e-01
