a b
1.015718130367506550e-02 -9.034726156837735722e-02
1.004353934964650336e-02 -8.965514895777215720e-02
1.011620086302143784e-02 -9.286704041167381796e-02
1.011514861799248793e-02 -9.173892200663513741e-02
1.020076971172552416e-02 -9.540357857343551018e-02
1.024591186507919222e-02 -9.176378405198670762e-02
1.020459078581888168e-02 -9.436515447152782343e-02
1.026344306994818323e-02 -9.895118065941121976e-02
1.017169839974137874e-02 -9.446100436349569307e-02
1.018501510705988045e-02 -9.181772059444059941e-02
1.011848514800174625e-02 -9.255869749542866565e-02
1.015175981220133028e-02 -9.127819787360591519e-02
1.022210385253750214e-02 -9.425616637435041412e-02
1.004103619482092646e-02 -9.050969128930663743e-02
1.014496568497465223e-02 -9.001105019195176915e-02
1.016585504607445817e-02 -9.684589383214547986e-02
1.013813073492527556e-02 -9.887436123063642057e-02
1.004465350316920136e-02 -9.259769210789947635e-02
1.029836762875977613e-02 -9.640852941351685246e-02
1.019687349749716365e-02 -1.045409156377046234e-01
1.009065425842229496e-02 -8.808509492435367960e-02
1.010198494991147028e-02 -9.033814463379852278e-02
1.019745298297099201e-02 -9.914100890709254266e-02
1.000504104092192481e-02 -9.485548627655382425e-02
1.012342154332496191e-02 -9.322314566384859447e-02
9.992350205009804809e-03 -8.552121025836223467e-02
1.011933098936930453e-02 -9.339385961056878571e-02
9.984338573835162267e-03 -8.288082135181062959e-02
1.013041015104966525e-02 -8.147054186569513412e-02
1.015380973089195088e-02 -8.724016440887116808e-02
1.006960600458058769e-02 -9.012731490810388379e-02
1.017888623600778086e-02 -9.057405508412097461e-02
1.023637395924041626e-02 -9.375363025274707773e-02
1.002054136196356415e-02 -8.864603060805986701e-02
1.008400059610761040e-02 -8.422927680250791305e-02
1.020329726371007467e-02 -9.217089602734640508e-02
1.015346696145260491e-02 -9.808942205678850002e-02
1.017676126770959005e-02 -9.393725109992545619e-02
9.923753572549806612e-03 -8.264856826884670049e-02
1.017689882372173338e-02 -9.132720444730479947e-02
1.021201915634822877e-02 -8.835974259581114154e-02
1.020718308344409353e-02 -9.229092776027103540e-02
9.901267230809904230e-03 -8.415065958737844021e-02
1.002738944713630481e-02 -8.902144163384551057e-02
1.018252243873120355e-02 -1.025172080154577170e-01
1.018829007256503993e-02 -9.361333265199278664e-02
1.010520476209945256e-02 -9.450108603780860150e-02
1.023511673303641872e-02 -9.291069358759829200e-02
1.001555291772230488e-02 -8.385427951497037569e-02
9.871695699200419560e-03 -7.674570664041846513e-02
1.006203174411934853e-02 -8.641823846214702343e-02
1.000832619675100232e-02 -8.748161538019272321e-02
1.013445772192082817e-02 -9.381913505426608957e-02
1.003290375257379768e-02 -8.565880326025054892e-02
1.008617296683052278e-02 -9.503826852274599446e-02
1.006745188881219555e-02 -8.965148874577355542e-02
1.018829784833073099e-02 -9.048116041512987984e-02
9.902685293089762142e-03 -8.445094012619480672e-02
1.008902310068861968e-02 -8.410225262920323352e-02
1.017783357043457876e-02 -9.390337927741776447e-02
1.012899880662996438e-02 -8.791870248576194591e-02
1.001286591994575426e-02 -8.392604740574483024e-02
1.005010705016390338e-02 -8.716445063734634680e-02
1.001357173139377776e-02 -8.703421703336622350e-02
1.004525315803248692e-02 -8.789795890588480987e-02
1.005441002773201087e-02 -8.838152629463702503e-02
1.013936785364159127e-02 -9.046305727054937407e-02
9.982686834386612917e-03 -8.984469314489662572e-02
9.916205406839614933e-03 -7.729759038034345053e-02
9.971450871922436787e-03 -8.919915012775514462e-02
1.003177542935797251e-02 -9.335851098451874996e-02
1.017272278652764372e-02 -8.920281472796021127e-02
1.014117816355199903e-02 -9.024726461595378169e-02
1.029696489999800540e-02 -9.720187172541039367e-02
1.007809022497677814e-02 -8.049367396171258626e-02
1.015504060797687430e-02 -9.463599515999354672e-02
1.019082954300880306e-02 -9.739908085677573268e-02
9.994383666258377374e-03 -8.476159301008889813e-02
1.018682013553140475e-02 -9.280933883058239964e-02
9.944471874270076339e-03 -8.358612267697496101e-02
9.948863733165815015e-03 -8.091135084511136277e-02
1.011914536597287306e-02 -9.400391698708165933e-02
1.020912046994888744e-02 -9.128962112854077660e-02
1.002667110623146896e-02 -9.538904883898902121e-02
1.030748478165549598e-02 -9.496414347065185169e-02
1.003107000705517893e-02 -8.721120213611510685e-02
1.018611883074641705e-02 -9.521218076296711352e-02
9.982908300553580694e-03 -8.682879828603851102e-02
1.007212982583764044e-02 -1.002254541515117392e-01
1.007522180791490390e-02 -8.444095565964526706e-02
1.009275974340168025e-02 -9.810101155454065136e-02
1.018248572458094886e-02 -9.099293258791285588e-02
1.007684966995927439e-02 -8.090568876976389490e-02
1.016847870261148451e-02 -9.204953418189365522e-02
1.005543720444122130e-02 -8.689114585036983307e-02
1.024177252826076467e-02 -9.818273164464996761e-02
1.003902308965428508e-02 -8.796700837220572389e-02
1.006657728539071123e-02 -8.380213342767217632e-02
1.020718308344409353e-02 -9.229092776027103540e-02
1.022109773027383289e-02 -1.024045359370884256e-01
1.006657728539071123e-02 -8.380213342767217632e-02
1.004461027885382440e-02 -8.370875498313279373e-02
1.003562790534069660e-02 -8.863683610887185260e-02
1.021049104700989807e-02 -9.942271180596340407e-02
1.015213338825030759e-02 -9.225656658271175203e-02
1.005289082725527999e-02 -8.443430607560498125e-02
1.016694945310410436e-02 -9.176777754224052508e-02
1.003512557837819147e-02 -8.497029658482135872e-02
1.014039933812647953e-02 -9.362293534792653915e-02
1.024879286970756948e-02 -9.805331138629491683e-02
1.022061016352827922e-02 -9.012628358874508194e-02
1.016187433151384545e-02 -9.150274171354055852e-02
1.013151520377292281e-02 -9.789284130180164745e-02
1.014198914234167026e-02 -8.259594672795445014e-02
1.008709190506176107e-02 -9.079100602133105546e-02
1.024332324282432177e-02 -9.930263719072951467e-02
1.014272205855223236e-02 -8.923931231975568146e-02
9.959100710479583396e-03 -8.575230770297115335e-02
1.013312821910320599e-02 -9.328517840383643289e-02
1.036176810250656610e-02 -1.036695218299499288e-01
1.004501868394169772e-02 -9.564827820850863027e-02
1.017382693290082990e-02 -9.552093040875964114e-02
1.025177171999099024e-02 -9.439571710957195272e-02
1.025933810261903112e-02 -9.989719142647368599e-02
1.007993945311895512e-02 -8.486631336072658627e-02
1.002988535050824970e-02 -8.373038288274137209e-02
1.002434499534585882e-02 -8.829503344541955734e-02
1.008042751173807844e-02 -9.689569808907405601e-02
9.952073398901993551e-03 -8.285903216671708371e-02
1.004860007555048729e-02 -8.676901539833803412e-02
1.007089763770652180e-02 -8.986799565398251310e-02
1.007854245678156679e-02 -9.170407793976509403e-02
1.005966463398857286e-02 -8.946538286586669386e-02
1.019437844990185582e-02 -9.224965967721598936e-02
1.009949308140255242e-02 -9.137672328474488737e-02
1.024584714348081294e-02 -1.013426681547107133e-01
1.004890367671117113e-02 -8.829423674401648547e-02
1.011311552352935766e-02 -8.945862171795915252e-02
1.000483216098198291e-02 -8.042010013299649707e-02
1.014071567769615767e-02 -9.307793672158726217e-02
1.028976841425692512e-02 -9.691644089075457380e-02
9.986807328915381365e-03 -8.532080428104205083e-02
1.005956649549072379e-02 -8.774570633096323569e-02
1.002477589403651115e-02 -9.010006761007405274e-02
1.015183932588441251e-02 -8.658656664237307510e-02
1.020769714032480208e-02 -9.751192248530937690e-02
1.010874200541472812e-02 -8.865828430019262463e-02
1.024093342933821843e-02 -9.680552201028214121e-02
1.022201812122787434e-02 -9.817604205724661526e-02
9.976696745467618366e-03 -8.564394859423818396e-02
1.003306564732758810e-02 -8.627643656213379586e-02
1.015636264581949721e-02 -9.763298442967838220e-02
9.974392174287104174e-03 -8.051074112602640831e-02
1.015961261589741482e-02 -9.616670305575536482e-02
1.015206003895311598e-02 -8.547080539447460268e-02
1.009591447305876327e-02 -9.006110777455167415e-02
1.006624873017415711e-02 -8.558877113697604955e-02
1.000197281602240029e-02 -8.287594168811907025e-02
1.018830931663879807e-02 -9.271565919225754904e-02
1.012702898592972994e-02 -9.441607399577556237e-02
1.007615399911687692e-02 -8.917089163325631063e-02
9.886529333806091946e-03 -7.808778289347673152e-02
1.007595382403162626e-02 -8.740765365305902534e-02
9.946835394983255529e-03 -8.314412814453087108e-02
1.008734004824771852e-02 -9.315125030527182659e-02
9.977479585034532139e-03 -8.580749844845581009e-02
1.010357907482407891e-02 -8.788245346691470061e-02
9.977479585034532139e-03 -8.580749844845581009e-02
1.017156638355234261e-02 -9.977517940626468018e-02
1.010576089790476972e-02 -9.400460584015379872e-02
1.009304403850469489e-02 -9.089477930783185222e-02
1.014011750684017110e-02 -9.300371511544081038e-02
1.007991608180337784e-02 -9.221769740139529326e-02
1.015639411585613633e-02 -9.878321318385574479e-02
1.010938734643619663e-02 -8.738005149000538374e-02
1.014345529603290219e-02 -8.779054119507789800e-02
1.018787366461541832e-02 -9.226562518738856689e-02
1.016155788278353539e-02 -9.093682937717950665e-02
9.991951156313329252e-03 -8.900369505440175466e-02
1.015668603895323457e-02 -9.199562730497135021e-02
1.007799071482905207e-02 -8.724485223068056960e-02
1.003006875439317602e-02 -8.731902933035873282e-02
1.029476519611409457e-02 -1.006420272526458159e-01
1.014728616049639237e-02 -9.074890907183452704e-02
9.987270433425163296e-03 -8.639863867765673611e-02
1.012666510039066103e-02 -9.092181539147370373e-02
1.008912483854843695e-02 -9.069749807859261992e-02
9.991486135619107034e-03 -8.368752478439622777e-02
1.012869927740384091e-02 -9.004606695536110372e-02
1.017580813056917499e-02 -9.530939843678765122e-02
1.009932620844394835e-02 -9.047565222956910347e-02
1.015396141043928280e-02 -9.163508483824878148e-02
1.015004210445671212e-02 -9.612849180060312193e-02
9.920784280481806383e-03 -7.870918233001411579e-02
1.006249035471159375e-02 -8.506907361302151749e-02
1.028033593695171222e-02 -9.420523062520635982e-02
1.004982853156377587e-02 -8.877564033367946195e-02
1.010957839918905782e-02 -8.301215488061264303e-02
1.016468613908274449e-02 -8.873926164503331826e-02
1.022084687494122235e-02 -9.356927063031128533e-02
1.007110096950232514e-02 -8.352991447328572683e-02
1.023014160666041450e-02 -9.775059305202504767e-02
1.024735421297499893e-02 -9.180278623394411142e-02
9.915453208098931603e-03 -8.012763140706979925e-02
9.924889082422706788e-03 -7.779337414199316569e-02
1.028804057684169770e-02 -1.018756235960858181e-01
1.011140515379509164e-02 -9.238918053315958723e-02
1.004588656815611630e-02 -9.056856188140605113e-02
1.012690127909928600e-02 -9.464379695903923917e-02
1.023554288209610474e-02 -9.310067133532728967e-02
1.020881661026311338e-02 -9.747129833468748394e-02
1.015225651551819597e-02 -9.436982328283716193e-02
1.024162334406440028e-02 -9.528008441512714199e-02
1.007529583142470486e-02 -8.584658119033772294e-02
1.010110083515928375e-02 -9.007399815570837909e-02
1.013263212808585001e-02 -8.890481210067080475e-02
1.016327905645597607e-02 -9.526009628911946692e-02
1.013410213214312183e-02 -9.383387453237146403e-02
1.004289020693412832e-02 -9.204961612967998974e-02
1.010951154682449005e-02 -8.442505439686565083e-02
1.015004210445671212e-02 -9.612849180060312193e-02
1.004468212731512988e-02 -9.292997058409135924e-02
1.021562315509422225e-02 -9.254175150119769988e-02
1.016297509638566104e-02 -9.453874928833494451e-02
1.002925044267852922e-02 -9.187974342490390356e-02
1.020341299776528210e-02 -9.567881173552206242e-02
1.006185337555318832e-02 -9.388413485215507670e-02
1.018980816448187415e-02 -9.626526086066977683e-02
1.019186176493853957e-02 -8.963279139615565327e-02
1.009850620421957890e-02 -9.691612134924709743e-02
1.016059356478885706e-02 -1.006724912528833560e-01
1.018611883074641705e-02 -9.521218076296711352e-02
9.980076741740818991e-03 -8.306428850888991633e-02
1.008153686113479747e-02 -8.644445847293669161e-02
1.012914556651672848e-02 -8.437245229895551368e-02
1.022201812122787434e-02 -9.817604205724661526e-02
1.007379749554943027e-02 -8.672931245704451619e-02
1.005334707352313617e-02 -9.134506345097559432e-02
1.001514990374814673e-02 -8.150530135155520384e-02
1.007409144828228659e-02 -9.768776322538386125e-02
1.003291881708061328e-02 -9.096208743857725487e-02
1.017180665474922557e-02 -9.625542684353582956e-02
1.024932384461437612e-02 -9.660439780676388644e-02
1.015066357492289129e-02 -8.818805521517170121e-02
1.002925044267852922e-02 -9.187974342490390356e-02
9.917039336261833371e-03 -8.720034536906329237e-02
1.009712332306518523e-02 -8.832598801844482317e-02
1.016705039979977354e-02 -9.534182777468802605e-02
1.013055570148804069e-02 -9.291517089540524132e-02
1.006746669359189633e-02 -8.705798959969568429e-02
1.007951884720663382e-02 -9.263984005659220422e-02
1.009544391632527516e-02 -8.740364887262086491e-02
1.006486233319946189e-02 -8.020414881270343521e-02
1.010798732361464086e-02 -8.705070317624596932e-02
1.024674594671713679e-02 -9.294366486579308528e-02
9.980076741740818991e-03 -8.306428850888991633e-02
1.019189909711206571e-02 -9.970575137423520751e-02
1.002807694700016267e-02 -9.063231188981890618e-02
1.006513529798121892e-02 -9.118991089347461276e-02
1.013121184729424279e-02 -9.347065430846202005e-02
1.009850620421957890e-02 -9.691612134924709743e-02
1.014023756680097060e-02 -8.974340546337766789e-02
1.015225956131510232e-02 -9.087522402506365005e-02
1.003481116490876485e-02 -8.847587948970470073e-02
1.021808426551028270e-02 -1.046526630226471966e-01
1.014805659635119317e-02 -9.473687574291145275e-02
1.000315594510925443e-02 -9.098303368286164705e-02
1.006503832091566741e-02 -8.835796365516901396e-02
1.014406847716806809e-02 -9.637208652032569489e-02
1.015725776528112606e-02 -9.661112980389541249e-02
9.925911538232613796e-03 -7.906381713108157072e-02
1.013954345662246986e-02 -8.905166960473831494e-02
1.014633263489318760e-02 -9.239808349660250109e-02
1.023511673303641872e-02 -9.291069358759829200e-02
1.017095608992683170e-02 -9.314354481400455299e-02
1.016095224009808812e-02 -9.806104074549759630e-02
9.907107530868465572e-03 -8.647930231620448716e-02
1.029206612122115366e-02 -1.050784509598774452e-01
1.019708356114834569e-02 -9.980711850162160559e-02
1.018288464180409220e-02 -9.552851304074283512e-02
1.019884008324741659e-02 -9.777377080078530902e-02
1.013372174079365390e-02 -9.494235122177197006e-02
1.008406697642205696e-02 -8.809632403097356068e-02
1.009270969036964172e-02 -9.053853231036246285e-02
1.001216912622832078e-02 -8.929286148883752716e-02
1.005092542221390495e-02 -9.551738191525394051e-02
1.009527649545725880e-02 -8.855621246093337007e-02
1.006664448548891949e-02 -9.025484154301399720e-02
1.031075815473323637e-02 -9.382223456142435580e-02
9.992365432959650351e-03 -8.921669390853925741e-02
1.002442341903096723e-02 -8.694206759495903825e-02
1.033748462128734197e-02 -9.608246982108425982e-02
1.014047299347453635e-02 -9.979308915091911203e-02
1.019053171460341384e-02 -9.136736742038409353e-02
1.009989477658588403e-02 -9.588001149796743228e-02
1.002663157811199690e-02 -9.080578458487820193e-02
1.021533743921920756e-02 -9.538734701519779868e-02
1.012206604969508733e-02 -9.341644855361064259e-02
1.030871306292165807e-02 -9.431748751739066350e-02
1.018681773032110993e-02 -9.723432419692046302e-02
1.006840340276060619e-02 -9.284779439255808065e-02
1.010357907482407891e-02 -8.788245346691470061e-02
1.023488154237285619e-02 -9.645196700491198705e-02
1.018409010787282160e-02 -9.603551836623425153e-02
1.016142999465837610e-02 -9.202952417878829117e-02
1.006061801456074878e-02 -8.481776328252754737e-02
1.019828125334636126e-02 -9.513053781305935708e-02
1.006821800128719635e-02 -8.830409918130466274e-02
1.011494327184573466e-02 -8.815331534618309206e-02
1.006620796393405820e-02 -9.051657111083044605e-02
9.968599568461924965e-03 -9.014511898578425608e-02
9.897106283082636458e-03 -8.563801186913555519e-02
1.018681773032110993e-02 -9.723432419692046302e-02
1.017187297738968155e-02 -9.672766643840713385e-02
9.971690450001569062e-03 -8.674812179852731120e-02
1.009932799765191763e-02 -9.197663955022838955e-02
1.009226281328347297e-02 -9.178089729455352064e-02
1.013907679483935093e-02 -9.341243691589018461e-02
1.022493482643969942e-02 -8.899836419810269739e-02
1.012494510942276577e-02 -9.482310221606282674e-02
1.009044193190745953e-02 -8.843499432247381442e-02
1.011740184407085297e-02 -8.856281396847931475e-02
1.004015577703393225e-02 -9.314459552503095985e-02
9.970318747981557483e-03 -8.222578291027415887e-02
