logz logzerr logvol nlive logl logwt insert_order
-3.612748378132577054e+05 5.962657615750771356e+02 -1.470000000000001028e-01 1.000000000000000000e+03 -3.610225793174147257e+05 -3.610296345726520522e+05 2.919999999999999818e-01
-3.610296345726520522e+05 9.077268067348263969e+01 -1.480000000000001037e-01 1.000000000000000000e+03 -3.593589932930168579e+05 -3.593660495482541737e+05 4.979999999999999982e-01
-3.593660495482541737e+05 8.547104802406402086e+02 -1.490000000000001046e-01 1.000000000000000000e+03 -3.588588241367473383e+05 -3.588658813919846434e+05 3.260000000000000120e-01
-3.588658813919846434e+05 2.163483755732943905e+02 -1.500000000000001055e-01 1.000000000000000000e+03 -3.587731859239047626e+05 -3.587802441791420570e+05 1.276000000000000023e+00
-3.587802441791420570e+05 1.596634495932665629e+02 -1.510000000000001064e-01 1.000000000000000000e+03 -3.573502001197136706e+05 -3.573572593749510124e+05 9.300000000000000488e-01
-3.573572593749510124e+05 7.814937619288840551e+02 -1.520000000000001072e-01 1.000000000000000000e+03 -3.521165539621799835e+05 -3.521236142174173146e+05 2.879999999999999782e-01
-3.521236142174173146e+05 3.178424324140686167e+03 -1.530000000000001081e-01 1.000000000000000000e+03 -3.520406780406851321e+05 -3.520477392959224526e+05 1.350000000000000089e+00
-3.520477392959224526e+05 2.998866993906579864e+03 -1.540000000000001090e-01 1.000000000000000000e+03 -3.512060735221922514e+05 -3.512131357774295611e+05 1.417999999999999927e+00
-3.512131357774295611e+05 2.860040970968816055e+03 -1.550000000000001099e-01 1.000000000000000000e+03 -3.498978342951885425e+05 -3.499048975504258415e+05 1.316000000000000059e+00
-3.499048975504258415e+05 2.453422937543541593e+03 -1.560000000000001108e-01 1.000000000000000000e+03 -3.482266802464813227e+05 -3.482337445017186110e+05 1.810000000000000053e+00
